scaffold	start	end	mid	sites	pi_FM	pi_NON_FM	dxy_FM_NON_FM	Fst_FM_NON_FM
20	11435001	11436000	11435464	23	0.1415	0.2031	0.1929	0.0466
20	11436001	11437000	11436460	32	0.1989	0.2197	0.2107	0.0023
20	11437001	11438000	11437281	16	0.3342	0.2947	0.3238	0.0143
20	11438001	11439000	11438572	14	0.0531	0.0689	0.0611	-0.0012
20	11439001	11440000	11439601	15	0.1446	0.1674	0.1702	0.0377
20	11440001	11441000	11440481	11	0.2267	0.1945	0.2519	0.0845
20	11441001	11442000	11441430	19	0.0712	0.087	0.0824	0.0167
20	11442001	11443000	11442386	21	0.1394	0.2036	0.1822	0.0237
20	11443001	11444000	11443461	33	0.1171	0.1542	0.1517	0.0472
20	11444001	11445000	11444456	29	0.1379	0.1713	0.1696	0.0393
20	11445001	11446000	11445662	12	0.2889	0.1989	0.2991	0.1005
20	11446001	11447000	11446531	26	0.1319	0.1265	0.1495	0.0672
20	11447001	11448000	11447435	20	0.209	0.1637	0.2085	0.0547
20	11448001	11449000	11448580	26	0.1849	0.1941	0.2179	0.0627
20	11449001	11450000	11449480	13	0.1062	0.1122	0.1107	0.0057
20	11450001	11451000	11450556	31	0.1998	0.2116	0.2192	0.0283
20	11451001	11452000	11451502	26	0.1231	0.1574	0.1565	0.0468
20	11452001	11453000	11452461	17	0.1933	0.1773	0.2115	0.0606
20	11453001	11454000	11453415	29	0.1745	0.2277	0.2134	0.0256
20	11454001	11455000	11454504	32	0.173	0.1639	0.1886	0.0515
20	11455001	11456000	11455516	18	0.1006	0.1695	0.1447	0.0287
20	11456001	11457000	11456401	15	0.1182	0.1245	0.1227	0.0048
20	11457001	11458000	11457616	29	0.1474	0.1339	0.166	0.0759
20	11458001	11459000	11458344	26	0.2061	0.1619	0.2219	0.0878
20	11459001	11460000	11459428	26	0.2199	0.2415	0.2475	0.0312
20	11460001	11461000	11460479	17	0.2085	0.2212	0.2363	0.0424
20	11461001	11462000	11461460	25	0.0802	0.0934	0.0986	0.056
20	11462001	11463000	11462616	28	0.1929	0.1827	0.2108	0.0533
20	11463001	11464000	11463505	30	0.1868	0.2052	0.2066	0.023
20	11464001	11465000	11464422	16	0.1684	0.1441	0.1868	0.0843
20	11465001	11466000	11465508	28	0.1412	0.1976	0.1761	0.0146
20	11466001	11467000	11466671	30	0.1579	0.1865	0.182	0.0236
20	11467001	11468000	11467421	27	0.1919	0.2135	0.2231	0.0422
20	11468001	11469000	11468521	16	0.1104	0.1764	0.1497	0.0153
20	11469001	11470000	11469493	20	0.0837	0.0771	0.0937	0.0714
20	11470001	11471000	11470489	30	0.0958	0.1281	0.1166	0.0159
20	11471001	11472000	11471560	20	0.2011	0.2376	0.2359	0.0312
20	11472001	11473000	11472516	26	0.149	0.225	0.1937	0.0125
20	11473001	11474000	11473406	19	0.1959	0.1223	0.2094	0.1369
20	11474001	11475000	11474521	23	0.1665	0.1968	0.1927	0.0251
20	11475001	11476000	11475572	21	0.1398	0.1554	0.1537	0.0175
20	11476001	11477000	11476710	16	0.2088	0.2265	0.245	0.0526
20	11477001	11478000	11477489	32	0.1663	0.1921	0.1948	0.0362
20	11478001	11479000	11478500	27	0.1211	0.1532	0.1395	0.0058
20	11479001	11480000	11479490	13	0.1679	0.1546	0.1663	0.0148
20	11480001	11481000	11480516	32	0.1122	0.1339	0.1262	0.0103
20	11481001	11482000	11481517	17	0.1862	0.1908	0.189	0.0011
20	11482001	11483000	11482504	28	0.1842	0.1906	0.1925	0.0119
20	11483001	11484000	11483373	24	0.1542	0.1626	0.16	0.0043
20	11484001	11485000	11484613	18	0.2068	0.1976	0.2013	-0.0017
20	11485001	11486000	11485430	26	0.1962	0.2233	0.21	-0.0003
20	11486001	11487000	11486330	23	0.1607	0.1536	0.1585	0.0041
20	11487001	11488000	11487555	23	0.1666	0.1778	0.171	-0.0035
20	11488001	11489000	11488496	23	0.168	0.1749	0.171	-0.0014
20	11489001	11490000	11489596	23	0.1687	0.1659	0.1681	0.0023
20	11490001	11491000	11490434	29	0.1409	0.1463	0.1436	-0.0002
20	11491001	11492000	11491447	23	0.1919	0.1793	0.1862	0.0019
20	11492001	11493000	11492489	40	0.2211	0.2158	0.2244	0.0123
20	11493001	11494000	11493503	24	0.1968	0.1371	0.1732	0.0203
20	11494001	11495000	11494421	31	0.143	0.144	0.1438	0.0007
20	11495001	11496000	11495389	18	0.1908	0.1928	0.1923	0.0012
20	11496001	11497000	11496645	30	0.2052	0.2193	0.2141	0.0034
20	11497001	11498000	11497505	23	0.1589	0.1633	0.1631	0.0054
20	11498001	11499000	11498544	24	0.2408	0.2572	0.2614	0.0215
20	11499001	11500000	11499690	10	0.1311	0.1791	0.1596	0.0092
20	11500001	11501000	11500424	17	0.1159	0.1613	0.1443	0.0152
20	11501001	11502000	11501555	31	0.1438	0.1692	0.1598	0.0082
20	11502001	11503000	11502552	22	0.1732	0.1848	0.1828	0.0089
20	11503001	11504000	11503527	26	0.2298	0.2203	0.2295	0.0092
20	11504001	11505000	11504435	22	0.1707	0.179	0.1829	0.02
20	11505001	11506000	11505351	12	0.2417	0.2194	0.233	0.0056
20	11506001	11507000	11506545	23	0.1102	0.1476	0.1312	0.0056
20	11507001	11508000	11507474	28	0.152	0.1784	0.171	0.0143
20	11508001	11509000	11508580	24	0.1415	0.1475	0.1498	0.0162
20	11509001	11510000	11509377	24	0.132	0.1213	0.1264	-0.0003
20	11510001	11511000	11510446	25	0.1621	0.2175	0.21	0.0422
20	11511001	11512000	11511528	43	0.1238	0.1636	0.1546	0.0302
20	11512001	11513000	11512598	28	0.1534	0.1483	0.1613	0.0307
20	11513001	11514000	11513413	29	0.1466	0.1565	0.1666	0.0423
20	11514001	11515000	11514445	14	0.1457	0.1712	0.1682	0.0253
20	11515001	11516000	11515513	23	0.2073	0.2143	0.2173	0.0135
20	11516001	11517000	11516465	30	0.1503	0.1529	0.1542	0.0076
20	11517001	11518000	11517484	24	0.1467	0.1606	0.1595	0.0162
20	11518001	11519000	11518480	37	0.1417	0.1297	0.1406	0.0169
20	11519001	11520000	11519462	35	0.1853	0.1627	0.1789	0.0138
20	11520001	11521000	11520478	47	0.1424	0.139	0.146	0.0169
20	11521001	11522000	11521415	27	0.2285	0.1852	0.2187	0.0277
20	11522001	11523000	11522457	22	0.1588	0.1158	0.1438	0.0242
20	11523001	11524000	11523415	23	0.1094	0.1556	0.1383	0.0163
20	11524001	11525000	11524596	32	0.1444	0.1416	0.1458	0.009
20	11525001	11526000	11525568	42	0.1587	0.1466	0.1589	0.0192
20	11526001	11527000	11526576	35	0.1862	0.1896	0.1946	0.0159
20	11527001	11528000	11527443	32	0.1725	0.1521	0.1803	0.0494
20	11528001	11529000	11528464	17	0.0948	0.1196	0.1199	0.0482
20	11529001	11530000	11529292	7	0.0411	0.0542	0.0471	-0.0054
20	11530001	11531000	11530521	27	0.1186	0.1202	0.1225	0.0114
20	11531001	11532000	11531614	33	0.1912	0.139	0.1728	0.0214
20	11532001	11533000	11532496	30	0.1626	0.1676	0.1723	0.019
20	11533001	11534000	11533592	38	0.1795	0.1916	0.1908	0.0123
20	11534001	11535000	11534432	34	0.1748	0.1583	0.1714	0.0133
20	11535001	11536000	11535509	34	0.2008	0.1813	0.1996	0.02
20	11536001	11537000	11536535	41	0.1112	0.1239	0.1189	0.005
20	11537001	11538000	11537500	36	0.1757	0.1845	0.1857	0.0135
20	11538001	11539000	11538507	39	0.1587	0.1691	0.1685	0.0124
20	11539001	11540000	11539488	26	0.1458	0.1546	0.1602	0.0287
20	11540001	11541000	11540529	29	0.1674	0.1877	0.1877	0.0247
20	11541001	11542000	11541524	56	0.2051	0.1885	0.2047	0.0179
20	11542001	11543000	11542544	34	0.1849	0.189	0.1911	0.0098
20	11543001	11544000	11543550	41	0.1164	0.1087	0.117	0.0184
20	11544001	11545000	11544444	35	0.1933	0.1933	0.1982	0.0113
20	11545001	11546000	11545522	39	0.1502	0.1651	0.1616	0.0105
20	11546001	11547000	11546531	36	0.1658	0.1778	0.1765	0.0117
20	11547001	11548000	11547514	28	0.165	0.1594	0.1725	0.0283
20	11548001	11549000	11548572	34	0.1647	0.1677	0.1754	0.0242
20	11549001	11550000	11549368	25	0.1143	0.1565	0.1434	0.0228
20	11550001	11551000	11550467	46	0.1784	0.1969	0.1964	0.0198
20	11551001	11552000	11551511	36	0.1663	0.1622	0.1718	0.0207
20	11552001	11553000	11552590	25	0.136	0.1832	0.1686	0.0218
20	11553001	11554000	11553392	25	0.192	0.2059	0.2076	0.0187
20	11554001	11555000	11554586	23	0.1555	0.1644	0.1743	0.0385
20	11555001	11556000	11555562	20	0.1287	0.1447	0.1412	0.0137
20	11556001	11557000	11556655	32	0.1121	0.1314	0.1373	0.0525
20	11557001	11558000	11557434	29	0.1637	0.1717	0.1753	0.0198
20	11558001	11559000	11558463	14	0.1407	0.1389	0.1452	0.0174
20	11559001	11560000	11559542	30	0.2102	0.2176	0.2201	0.0127
20	11560001	11561000	11560592	18	0.1357	0.1478	0.1443	0.0076
20	11561001	11562000	11561668	15	0.1107	0.1297	0.1281	0.0272
20	11562001	11563000	11562484	28	0.0674	0.1065	0.0944	0.0325
20	11563001	11564000	11563441	26	0.1998	0.1686	0.1976	0.0339
20	11564001	11565000	11564572	29	0.1185	0.1376	0.1377	0.0313
20	11565001	11566000	11565535	24	0.1276	0.1399	0.1349	0.0033
20	11566001	11567000	11566454	36	0.1626	0.1878	0.1854	0.0243
20	11567001	11568000	11567425	37	0.2001	0.2185	0.2184	0.0184
20	11568001	11569000	11568466	28	0.1408	0.1418	0.151	0.0301
20	11569001	11570000	11569542	15	0.1384	0.1762	0.1648	0.019
20	11570001	11571000	11570453	22	0.1789	0.2152	0.2074	0.0213
20	11571001	11572000	11571527	27	0.1273	0.1541	0.1471	0.0183
20	11572001	11573000	11572474	15	0.11	0.1658	0.1398	0.0034
20	11573001	11574000	11573568	33	0.1529	0.1674	0.1621	0.0047
20	11574001	11575000	11574545	21	0.1733	0.2046	0.1925	0.007
20	11575001	11576000	11575550	17	0.1464	0.1771	0.1662	0.0108
20	11576001	11577000	11576496	21	0.1744	0.1809	0.1805	0.0068
20	11577001	11578000	11577449	35	0.2282	0.2312	0.2331	0.0067
20	11578001	11579000	11578509	31	0.1773	0.1976	0.1919	0.0098
20	11579001	11580000	11579423	35	0.2602	0.2686	0.2655	0.0016
20	11580001	11581000	11580395	31	0.1573	0.1787	0.1707	0.0063
20	11581001	11582000	11581682	19	0.1298	0.1656	0.1473	-0.0027
20	11582001	11583000	11582492	41	0.1338	0.1638	0.1482	-0.003
20	11583001	11584000	11583609	22	0.1224	0.1606	0.1435	0.0043
20	11584001	11585000	11584514	18	0.1256	0.1212	0.1245	0.0044
20	11585001	11586000	11585554	33	0.1609	0.1935	0.1769	-0.0021
20	11586001	11587000	11586520	21	0.2128	0.2135	0.2126	-0.0012
20	11587001	11588000	11587437	32	0.1478	0.1608	0.1547	0.0005
20	11588001	11589000	11588507	34	0.1976	0.2009	0.201	0.0038
20	11589001	11590000	11589640	26	0.0896	0.1197	0.1068	0.007
20	11590001	11591000	11590587	45	0.1038	0.1457	0.1257	0.0012
20	11591001	11592000	11591539	45	0.107	0.1311	0.1217	0.0084
20	11592001	11593000	11592499	23	0.0887	0.1008	0.0948	-0.0005
20	11593001	11594000	11593498	32	0.0981	0.0948	0.097	0.0029
20	11594001	11595000	11594468	26	0.1553	0.1466	0.1547	0.0116
20	11595001	11596000	11595408	36	0.1025	0.1108	0.1109	0.0173
20	11596001	11597000	11596477	45	0.1472	0.1733	0.1602	-0.0013
20	11597001	11598000	11597491	43	0.1458	0.1559	0.1505	-0.0014
20	11598001	11599000	11598434	25	0.0886	0.1068	0.0971	-0.0038
20	11599001	11600000	11599496	37	0.1866	0.1882	0.1874	-0.0
20	11600001	11601000	11600438	31	0.1818	0.1778	0.1802	0.0011
20	11601001	11602000	11601441	44	0.1062	0.103	0.1047	0.0006
20	11602001	11603000	11602539	30	0.1835	0.196	0.1889	-0.0025
20	11603001	11604000	11603425	27	0.0901	0.107	0.0988	0.0002
20	11604001	11605000	11604526	38	0.196	0.195	0.1947	-0.0017
20	11605001	11606000	11605578	30	0.2308	0.2259	0.2273	-0.0019
20	11606001	11607000	11606564	24	0.1221	0.139	0.1306	-0.0006
20	11607001	11608000	11607414	26	0.2082	0.1914	0.1993	-0.0006
20	11608001	11609000	11608401	27	0.2162	0.1889	0.2037	0.0035
20	11609001	11610000	11609501	45	0.1902	0.1989	0.1964	0.0039
20	11610001	11611000	11610523	40	0.1745	0.1603	0.1697	0.0069
20	11611001	11612000	11611388	25	0.196	0.2008	0.2029	0.01
20	11612001	11613000	11612391	32	0.172	0.1532	0.1657	0.0097
20	11613001	11614000	11613493	27	0.1675	0.1393	0.1576	0.0139
20	11614001	11615000	11614564	27	0.1821	0.169	0.1761	0.002
20	11615001	11616000	11615508	16	0.1606	0.1739	0.1674	0.0
20	11616001	11617000	11616550	10	0.137	0.1038	0.1217	0.0071
20	11617001	11618000	11617594	30	0.1543	0.1665	0.1627	0.0059
20	11618001	11619000	11618500	27	0.1562	0.1648	0.163	0.0067
20	11619001	11620000	11619515	35	0.1171	0.1167	0.1188	0.0072
20	11620001	11621000	11620622	27	0.2065	0.2094	0.2307	0.0471
20	11621001	11622000	11621637	28	0.0711	0.0832	0.0812	0.0217
20	11622001	11623000	11622564	20	0.1289	0.206	0.1855	0.0407
20	11623001	11624000	11623513	26	0.2247	0.2446	0.2473	0.023
20	11624001	11625000	11624597	24	0.1934	0.1901	0.2065	0.034
20	11625001	11626000	11625500	29	0.2317	0.2276	0.2439	0.0275
20	11626001	11627000	11626295	22	0.1385	0.1217	0.1471	0.0578
20	11627001	11628000	11627571	39	0.1002	0.17	0.1553	0.0559
20	11628001	11629000	11628277	13	0.1635	0.1497	0.1844	0.0759
20	11629001	11630000	11629649	34	0.1174	0.1802	0.1657	0.0433
20	11630001	11631000	11630585	27	0.1324	0.1865	0.186	0.0648
20	11631001	11632000	11631222	11	0.1182	0.1112	0.1158	0.0047
20	11632001	11633000	11632483	31	0.1271	0.1647	0.1644	0.0508
20	11633001	11634000	11633600	17	0.1161	0.1612	0.1585	0.0561
20	11634001	11635000	11634508	26	0.0976	0.1252	0.1242	0.0462
20	11635001	11636000	11635474	34	0.1501	0.214	0.2132	0.0664
20	11636001	11637000	11636519	30	0.112	0.1355	0.159	0.1103
20	11637001	11638000	11637460	14	0.1792	0.2115	0.2378	0.0866
20	11638001	11639000	11638502	11	0.0399	0.1663	0.1285	0.0792
20	11639001	11640000	11639404	23	0.1727	0.2798	0.2833	0.0935
20	11640001	11641000	11640510	32	0.1166	0.1434	0.1421	0.0377
20	11641001	11642000	11641519	38	0.1343	0.2419	0.2307	0.0828
20	11642001	11643000	11642427	11	0.1987	0.247	0.2631	0.072
20	11643001	11644000	11643555	36	0.217	0.2323	0.2386	0.0267
20	11644001	11645000	11644465	35	0.176	0.2146	0.2041	0.0181
20	11645001	11646000	11645500	29	0.247	0.2412	0.2555	0.021
20	11646001	11647000	11646607	24	0.1808	0.2071	0.1953	0.0022
20	11647001	11648000	11647564	29	0.2338	0.2404	0.2435	0.0119
20	11648001	11649000	11648406	30	0.2016	0.2112	0.21	0.0074
20	11649001	11650000	11649538	20	0.2849	0.3209	0.3097	0.009
20	11650001	11651000	11650507	22	0.1831	0.2152	0.2021	0.0056
20	11651001	11652000	11651637	23	0.1983	0.2264	0.213	0.0006
20	11652001	11653000	11652429	14	0.2303	0.2543	0.2416	-0.0018
20	11653001	11654000	11653551	23	0.1738	0.1771	0.176	0.0013
20	11654001	11655000	11654443	25	0.247	0.2039	0.2456	0.0414
20	11655001	11656000	11655508	37	0.1678	0.1822	0.1847	0.0235
20	11656001	11657000	11656474	13	0.1861	0.1684	0.2	0.0564
20	11657001	11658000	11657640	28	0.2663	0.2429	0.2655	0.0199
20	11658001	11659000	11658488	40	0.1875	0.1681	0.1828	0.0136
20	11659001	11660000	11659503	22	0.1861	0.1963	0.1948	0.0079
20	11660001	11661000	11660491	26	0.1303	0.1576	0.1436	-0.0023
20	11661001	11662000	11661518	25	0.1852	0.1906	0.194	0.0141
20	11662001	11663000	11662469	26	0.2547	0.2604	0.2633	0.0099
20	11663001	11664000	11663465	18	0.2255	0.2001	0.2209	0.0181
20	11664001	11665000	11664386	27	0.1722	0.1687	0.1761	0.015
20	11665001	11666000	11665531	30	0.1546	0.1578	0.1581	0.0055
20	11666001	11667000	11666594	22	0.1683	0.1595	0.1734	0.026
20	11667001	11668000	11667549	25	0.2521	0.2603	0.2666	0.0177
20	11668001	11669000	11668465	16	0.146	0.1723	0.1641	0.0124
20	11669001	11670000	11669439	25	0.227	0.1928	0.2148	0.0118
20	11670001	11671000	11670386	11	0.2132	0.2278	0.2214	0.0014
20	11671001	11672000	11671509	20	0.1885	0.1828	0.191	0.0131
20	11672001	11673000	11672547	18	0.1891	0.1705	0.1845	0.0125
20	11673001	11674000	11673500	27	0.1117	0.1176	0.1179	0.0122
20	11674001	11675000	11674306	35	0.1474	0.155	0.1566	0.0153
20	11675001	11676000	11675469	31	0.2145	0.228	0.231	0.019
20	11676001	11677000	11676446	20	0.1294	0.1349	0.1362	0.0133
20	11677001	11678000	11677583	26	0.2155	0.2176	0.222	0.0111
20	11678001	11679000	11678455	34	0.188	0.2153	0.2096	0.0163
20	11679001	11680000	11679554	17	0.2157	0.214	0.2272	0.0255
20	11680001	11681000	11680525	19	0.1896	0.2244	0.2176	0.0211
20	11681001	11682000	11681499	21	0.1261	0.1423	0.1392	0.0153
20	11682001	11683000	11682676	12	0.1079	0.0888	0.1006	0.0119
20	11683001	11684000	11683401	27	0.1782	0.1868	0.1852	0.0064
20	11684001	11685000	11684396	14	0.1851	0.1679	0.177	0.002
20	11685001	11686000	11685417	18	0.1476	0.1355	0.1416	0.0009
20	11686001	11687000	11686728	11	0.1135	0.086	0.1001	0.0033
20	11687001	11688000	11687365	26	0.1682	0.1219	0.1515	0.0231
20	11688001	11689000	11688592	20	0.1487	0.171	0.1621	0.0052
20	11689001	11690000	11689511	14	0.0848	0.0883	0.0888	0.0115
20	11690001	11691000	11690445	16	0.2199	0.2145	0.221	0.0081
20	11691001	11692000	11691450	33	0.2076	0.229	0.2256	0.014
20	11692001	11693000	11692570	22	0.1534	0.1546	0.1602	0.0179
20	11693001	11694000	11693629	25	0.1681	0.1978	0.1877	0.0104
20	11694001	11695000	11694281	13	0.2152	0.1853	0.2012	0.0033
20	11695001	11696000	11695472	23	0.0777	0.1018	0.091	0.0058
20	11696001	11697000	11696645	27	0.2476	0.216	0.2316	-0.0004
20	11697001	11698000	11697455	21	0.221	0.2016	0.2128	0.0034
20	11698001	11699000	11698722	18	0.1696	0.1867	0.178	-0.0004
20	11699001	11700000	11699542	30	0.2248	0.2144	0.2205	0.0019
20	11700001	11701000	11700590	22	0.2294	0.2048	0.2168	-0.0006
20	11701001	11702000	11701458	21	0.1193	0.1424	0.1306	-0.0007
20	11702001	11703000	11702399	16	0.2282	0.1826	0.2112	0.013
20	11703001	11704000	11703410	8	0.0894	0.1138	0.1048	0.0132
20	11704001	11705000	11704508	18	0.1014	0.1152	0.1133	0.0196
20	11705001	11706000	11705542	15	0.1366	0.1733	0.1619	0.019
20	11706001	11707000	11706547	24	0.1427	0.1597	0.1545	0.009
20	11707001	11708000	11707655	10	0.163	0.0791	0.1254	0.0231
20	11708001	11709000	11708462	16	0.126	0.1426	0.1394	0.0159
20	11709001	11710000	11709462	28	0.1783	0.1835	0.1832	0.0055
20	11710001	11711000	11710577	39	0.215	0.2066	0.2184	0.0164
20	11711001	11712000	11711438	13	0.1534	0.2246	0.1987	0.0192
20	11712001	11713000	11712505	26	0.1886	0.1914	0.1932	0.0074
20	11713001	11714000	11713613	23	0.2195	0.22	0.2402	0.0404
20	11714001	11715000	11714439	25	0.1424	0.1646	0.1637	0.0278
20	11715001	11716000	11715510	24	0.1419	0.1552	0.1604	0.034
20	11716001	11717000	11716463	20	0.1829	0.2667	0.2465	0.0373
20	11717001	11718000	11717526	33	0.1723	0.1503	0.1703	0.0262
20	11718001	11719000	11718470	42	0.1859	0.2155	0.2084	0.0158
20	11719001	11720000	11719641	35	0.2312	0.2534	0.255	0.0223
20	11720001	11721000	11720506	32	0.199	0.2282	0.2278	0.0278
20	11721001	11722000	11721491	41	0.165	0.2075	0.1957	0.0202
20	11722001	11723000	11722535	30	0.2004	0.2155	0.2219	0.0287
20	11723001	11724000	11723540	18	0.1788	0.1819	0.1864	0.0148
20	11724001	11725000	11724617	38	0.1069	0.1067	0.1082	0.006
20	11725001	11726000	11725474	28	0.2309	0.2471	0.2409	0.0032
20	11726001	11727000	11726628	13	0.0595	0.0836	0.0726	0.0042
20	11727001	11728000	11727494	28	0.0898	0.1053	0.099	0.0055
20	11728001	11729000	11728431	16	0.2024	0.1593	0.1849	0.0121
20	11729001	11730000	11729461	29	0.1293	0.124	0.1301	0.0125
20	11730001	11731000	11730557	25	0.164	0.1517	0.1674	0.0274
20	11731001	11732000	11731492	36	0.1689	0.1574	0.1692	0.0174
20	11732001	11733000	11732539	31	0.2032	0.2197	0.222	0.0214
20	11733001	11734000	11733448	26	0.179	0.1906	0.1897	0.0115
20	11734001	11735000	11734419	25	0.2264	0.2236	0.2253	0.0008
20	11735001	11736000	11735488	48	0.1878	0.1941	0.1917	0.0014
20	11736001	11737000	11736467	30	0.1452	0.1423	0.1465	0.0087
20	11737001	11738000	11737442	30	0.1571	0.1789	0.1731	0.0123
20	11738001	11739000	11738457	32	0.1846	0.1945	0.1914	0.0041
20	11739001	11740000	11739474	15	0.1801	0.1862	0.1859	0.0065
20	11740001	11741000	11740472	12	0.3056	0.2266	0.2754	0.0184
20	11741001	11742000	11741560	22	0.2117	0.2057	0.2144	0.0125
20	11742001	11743000	11742349	27	0.1491	0.1504	0.1561	0.0188
20	11743001	11744000	11743478	10	0.1653	0.1322	0.1529	0.0146
20	11744001	11745000	11744532	15	0.1735	0.1875	0.1866	0.0145
20	11745001	11746000	11745480	22	0.1965	0.1486	0.1801	0.0224
20	11746001	11747000	11746567	29	0.1377	0.1417	0.1432	0.0109
20	11747001	11748000	11747528	29	0.1687	0.1487	0.1622	0.01
20	11748001	11749000	11748601	23	0.1361	0.2095	0.1835	0.0254
20	11749001	11750000	11749453	19	0.2228	0.2488	0.2393	0.0065
20	11750001	11751000	11750318	22	0.182	0.1859	0.1861	0.0053
20	11751001	11752000	11751434	24	0.1614	0.1502	0.1587	0.0082
20	11752001	11753000	11752441	22	0.1598	0.1723	0.1723	0.0162
20	11753001	11754000	11753444	17	0.1658	0.169	0.1701	0.0071
20	11754001	11755000	11754526	24	0.1895	0.2007	0.1957	0.0015
20	11755001	11756000	11755534	32	0.1694	0.149	0.1629	0.0106
20	11756001	11757000	11756488	22	0.1426	0.1376	0.1409	0.0027
20	11757001	11758000	11757547	30	0.1272	0.1574	0.1472	0.0135
20	11758001	11759000	11758532	27	0.1958	0.1815	0.1886	0.0005
20	11759001	11760000	11759598	27	0.1725	0.1307	0.1549	0.0122
20	11760001	11761000	11760456	31	0.0877	0.0806	0.0867	0.0143
20	11761001	11762000	11761437	24	0.1184	0.1314	0.1288	0.0131
20	11762001	11763000	11762505	11	0.1115	0.1299	0.1208	-0.0004
20	11763001	11764000	11763393	13	0.2179	0.1866	0.2122	0.0233
20	11764001	11765000	11764528	16	0.1895	0.1828	0.1901	0.0096
20	11765001	11766000	11765327	12	0.1352	0.2029	0.1731	0.0077
20	11766001	11767000	11766490	37	0.1681	0.146	0.1622	0.0159
20	11767001	11768000	11767505	24	0.1621	0.1533	0.1647	0.0204
20	11768001	11769000	11768582	17	0.1007	0.0966	0.1004	0.0085
20	11769001	11770000	11769564	14	0.1165	0.1015	0.1093	0.0023
20	11770001	11771000	11770443	24	0.1761	0.1768	0.1838	0.0185
20	11771001	11772000	11771342	15	0.2278	0.2121	0.234	0.0289
20	11772001	11773000	11772563	11	0.1582	0.1461	0.1603	0.0247
20	11773001	11774000	11773522	24	0.1031	0.0855	0.0958	0.0085
20	11774001	11775000	11774564	31	0.1705	0.1399	0.1665	0.0341
20	11775001	11776000	11775502	21	0.1496	0.1544	0.161	0.0259
20	11776001	11777000	11776421	9	0.2136	0.1889	0.2098	0.02
20	11777001	11778000	11777384	24	0.2746	0.2681	0.2918	0.0333
20	11778001	11779000	11778465	30	0.189	0.1918	0.2028	0.0285
20	11779001	11780000	11779558	14	0.0955	0.074	0.0846	0.0008
20	11780001	11781000	11780452	31	0.2144	0.1705	0.2026	0.0257
20	11781001	11782000	11781482	13	0.1356	0.1754	0.1716	0.0416
20	11782001	11783000	11782299	18	0.2014	0.1491	0.1927	0.047
20	11783001	11784000	11783506	38	0.2559	0.23	0.2533	0.0199
20	11784001	11785000	11784583	20	0.1477	0.0857	0.1245	0.036
20	11785001	11786000	11785440	29	0.2121	0.1847	0.2083	0.0234
20	11786001	11787000	11786536	34	0.2006	0.164	0.1972	0.0381
20	11787001	11788000	11787506	18	0.2164	0.149	0.2027	0.0526
20	11788001	11789000	11788469	36	0.1851	0.189	0.1909	0.0092
20	11789001	11790000	11789557	29	0.2534	0.2621	0.2677	0.0169
20	11790001	11791000	11790491	29	0.1416	0.1727	0.1703	0.0343
20	11791001	11792000	11791363	33	0.1272	0.1892	0.1698	0.028
20	11792001	11793000	11792677	20	0.1692	0.2191	0.2032	0.0182
20	11793001	11794000	11793342	26	0.1147	0.1336	0.1302	0.0201
20	11794001	11795000	11794561	26	0.1552	0.1805	0.1735	0.0135
20	11795001	11796000	11795456	35	0.1096	0.1409	0.1276	0.0066
20	11796001	11797000	11796518	32	0.1719	0.2018	0.1944	0.0165
20	11797001	11798000	11797469	26	0.1227	0.107	0.1197	0.0199
20	11798001	11799000	11798504	24	0.1886	0.1898	0.1989	0.0226
20	11799001	11800000	11799488	19	0.1877	0.165	0.1771	0.0029
20	11800001	11801000	11800544	23	0.2484	0.2404	0.2543	0.0183
20	11801001	11802000	11801430	31	0.251	0.2381	0.248	0.0068
20	11802001	11803000	11802475	26	0.1569	0.1228	0.1438	0.0147
20	11803001	11804000	11803485	23	0.1918	0.171	0.1845	0.0086
20	11804001	11805000	11804458	22	0.18	0.165	0.1795	0.0189
20	11805001	11806000	11805385	24	0.1772	0.2224	0.2039	0.0074
20	11806001	11807000	11806455	27	0.1602	0.1227	0.1449	0.0133
20	11807001	11808000	11807345	26	0.1592	0.1472	0.1546	0.0046
20	11808001	11809000	11808406	9	0.1935	0.2192	0.2085	0.0038
20	11809001	11810000	11809561	22	0.1761	0.182	0.1853	0.0152
20	11810001	11811000	11810492	11	0.0799	0.1077	0.0952	0.0047
20	11811001	11812000	11811441	20	0.1967	0.1777	0.1924	0.0131
20	11812001	11813000	11812420	28	0.2495	0.2259	0.2422	0.0093
20	11813001	11814000	11813701	21	0.1799	0.2007	0.1947	0.0096
20	11814001	11815000	11814562	22	0.1232	0.115	0.1212	0.0086
20	11815001	11816000	11815420	17	0.165	0.1137	0.1429	0.0148
20	11816001	11817000	11816596	28	0.1893	0.1767	0.1867	0.0095
20	11817001	11818000	11817584	30	0.1679	0.1489	0.1631	0.0143
20	11818001	11819000	11818630	25	0.245	0.2755	0.2641	0.0058
20	11819001	11820000	11819572	18	0.086	0.1049	0.0983	0.0115
20	11820001	11821000	11820531	26	0.0773	0.0873	0.0838	0.0071
20	11821001	11822000	11821570	18	0.0768	0.1146	0.0965	0.0008
20	11822001	11823000	11822408	24	0.1084	0.1133	0.1133	0.0097
20	11823001	11824000	11823635	12	0.1108	0.1143	0.1134	0.003
20	11824001	11825000	11824477	19	0.179	0.133	0.1645	0.0273
